The Expendables 3|6.1
Point Break|5.3
Son of the Mask|2.2
In the Heart of the Sea|7.0
The Adventures of Pluto Nash|3.8
Green Zone|6.9
The Peanuts Movie|7.2
The Spanish Prisoner|7.3
The Mummy Returns|6.3
Gangs of New York|7.5
The Flowers of War|7.6
Surf's Up|6.8
The Stepford Wives|5.2
Black Hawk Down|7.7
The Campaign|6.2
The Fifth Element|7.7
Sex and the City 2|4.3
The Road to El Dorado|6.9
Ice Age: Continental Drift|6.6
Cinderella|7.0
The Lovely Bones|6.7
Finding Nemo|8.2
The Lord of the Rings: The Return of the King|8.9
The Lord of the Rings: The Two Towers|8.7
Seventh Son|5.5
Lara Croft: Tomb Raider|5.7
Transcendence|6.3
Jurassic Park III|5.9
Rise of the Planet of the Apes|7.6
The Spiderwick Chronicles|6.6
A Good Day to Die Hard|5.3
The Alamo|6.0
The Incredibles|8.0
Cutthroat Island|5.6
Percy Jackson & the Olympians: The Lightning Thief|5.9
Men in Black|7.3
Toy Story 2|7.9
Unstoppable|6.8
Rush Hour 2|6.6
What Lies Beneath|6.6
Cloudy with a Chance of Meatballs|7.0
Ice Age: Dawn of the Dinosaurs|7.0
The Secret Life of Walter Mitty|7.3
Charlie's Angels|5.5
The Departed|8.5
Mulan|7.5
Tropic Thunder|7.0
The Girl with the Dragon Tattoo|7.8
Die Hard with a Vengeance|7.6
Sherlock Holmes|7.6
Ben-Hur|6.1
Atlantis: The Lost Empire|6.8
Alvin and the Chipmunks: The Road Chip|5.0
Valkyrie|7.1
You Don't Mess with the Zohan|5.5
Pixels|5.6
A.I. Artificial Intelligence|7.1
The Haunted Mansion|4.9
Contact|7.4
Hollow Man|5.7
The Interpreter|6.4
Percy Jackson: Sea of Monsters|5.9
Lara Croft Tomb Raider: The Cradle of Life|5.5
Now You See Me 2|6.9
The Saint|6.2
Spy Game|7.0
Mission to Mars|5.6
Rio|7.0
Bicentennial Man|6.8
Volcano|5.4
The Devil's Own|6.1
K-19: The Widowmaker|6.7
Fantastic Four|4.3
Conan the Barbarian|6.9
Cinderella Man|8.0
The Nutcracker in 3D|4.4
Seabiscuit|7.3
Twister|6.3
The Fast and the Furious|6.7
Cast Away|7.7
Happy Feet|6.5
The Bourne Supremacy|7.8
Air Force One|6.4
Ocean's Eleven|7.8
The Three Musketeers|5.8
Hotel Transylvania|7.1
Enchanted|7.1
Hannibal|8.6
Safe House|6.8
102 Dalmatians|4.8
Tower Heist|6.2
The Holiday|6.9
Enemy of the State|7.3
It's Complicated|6.6
Ocean's Thirteen|6.9
Open Season|6.2
Divergent|6.7
Enemy at the Gates|7.6
The Rundown|6.7
Last Action Hero|6.2
Memoirs of a Geisha|7.3
The Fast and the Furious: Tokyo Drift|6.0
Arthur Christmas|7.1
Meet Joe Black|7.1
Collateral Damage|5.5
All That Jazz|7.8
Mirror Mirror|5.6
Scott Pilgrim vs. the World|7.5
The Core|5.4
Nutty Professor II: The Klumps|4.3
Scooby-Doo|4.9
Dredd|7.1
Click|6.4
Creepshow|6.9
Cats & Dogs: The Revenge of Kitty Galore|4.3
Jumper|6.1
Hellboy II: The Golden Army|7.0
Zodiac|7.7
The 6th Day|5.9
Bruce Almighty|6.7
The Expendables|6.5
Mission: Impossible|7.1
The Hunger Games|7.3
The Hangover Part II|6.5
Batman Returns|7.0
Over the Hedge|6.8
Lilo & Stitch|7.2
Charlotte's Web|6.4
Deep Impact|6.1
RED 2|6.7
The Longest Yard|6.4
Alvin and the Chipmunks: Chipwrecked|4.4
Grown Ups 2|5.4
Get Smart|6.5
Something's Gotta Give|6.7
Shutter Island|8.1
Four Christmases|5.6
Robots|6.3
Face/Off|7.3
Bedtime Stories|6.1
Road to Perdition|7.7
Just Go with It|6.4
Daredevil|8.8
Con Air|6.8
Eagle Eye|6.6
Cold Mountain|7.2
The Book of Eli|6.9
Flubber|5.2
The Haunting|4.9
Space Jam|6.3
The Pink Panther|5.6
The Day the Earth Stood Still|5.5
Conspiracy Theory|6.7
Fury|7.6
Six Days Seven Nights|5.7
Yogi Bear|4.6
Spirit: Stallion of the Cimarron|7.0
Zookeeper|5.2
Lost in Space|5.1
The Manchurian Candidate|6.6
Déjà Vu|7.0
Hotel Transylvania 2|6.7
Bewitched|7.6
Fantasia 2000|7.3
The Time Machine|5.9
Mighty Joe Young|5.6
Swordfish|6.5
The Legend of Zorro|5.9
What Dreams May Come|7.0
Little Nicky|5.3
The Brothers Grimm|5.9
Mars Attacks!|6.3
Evolution|6.4
The Edge|6.9
Surrogates|6.3
Thirteen Days|7.3
Daylight|5.8
Walking with Dinosaurs 3D|5.2
Battlefield Earth|2.4
Looney Tunes: Back in Action|5.7
Nine|5.8
Timeline|5.6
The Postman|6.0
Babe: Pig in the City|5.8
The Last Witch Hunter|6.0
Red Planet|5.7
Arthur and the Invisibles|6.0
Oceans|7.8
A Sound of Thunder|4.2
Pompeii|5.6
Top Cat Begins|4.4
A Beautiful Mind|8.2
The Lion King|8.5
Journey 2: The Mysterious Island|5.8
Cloudy with a Chance of Meatballs 2|6.5
Red Dragon|7.2
Hidalgo|6.7
Jack and Jill|3.4
2 Fast 2 Furious|5.9
The Little Prince|7.8
The Invasion|5.9
The Adventures of Rocky & Bullwinkle|4.1
The Secret Life of Pets|6.8
The League of Extraordinary Gentlemen|5.8
Despicable Me 2|7.5
Independence Day|6.9
The Lost World: Jurassic Park|6.5
Madagascar|6.9
Children of Men|7.9
X-Men|7.4
Wanted|6.7
The Rock|7.4
Ice Age: The Meltdown|6.9
50 First Dates|6.8
Hairspray|6.7
Exorcist: The Beginning|5.1
Inspector Gadget|4.1
Now You See Me|7.3
Grown Ups|6.0
The Terminal|7.3
Constantine|7.5
Hotel for Dogs|5.4
Vertical Limit|5.9
Charlie Wilson's War|7.1
Shark Tale|6.0
Dreamgirls|6.5
Life|8.3
Be Cool|5.7
Munich|7.6
Tears of the Sun|6.6
Killers|5.4
The Man from U.N.C.L.E.|7.3
Spanglish|6.5
Monster House|6.6
Bandits|6.6
First Knight|5.9
Anna and the King|6.7
Immortals|6.1
Hostage|6.6
Titan A.E.|6.6
Hollywood Homicide|5.3
Soldier|6.0
Carriers|6.0
Monkeybone|4.7
Flight of the Phoenix|6.1
Unbreakable|7.2
Minions|6.4
Sucker Punch|6.1
Snake Eyes|5.9
Sphere|6.0
The Angry Birds Movie|6.3
Fool's Gold|5.6
Funny People|6.4
The Kingdom|7.1
Talladega Nights: The Ballad of Ricky Bobby|6.6
Dr. Dolittle 2|4.6
Braveheart|8.4
Jarhead|7.1
The Simpsons Movie|7.4
The Majestic|6.9
Driven|4.5
Two Brothers|7.1
The Village|6.5
Doctor Dolittle|5.3
Signs|6.7
Shrek 2|7.2
Cars|7.2
Runaway Bride|5.5
xXx|5.8
The SpongeBob Movie: Sponge Out of Water|6.0
Ransom|6.6
Inglourious Basterds|8.3
Hook|6.7
Hercules|6.0
Die Hard 2|7.1
S.W.A.T.|6.0
Sleepy Hollow|7.5
Vanilla Sky|6.9
Lady in the Water|5.6
AVP: Alien vs. Predator|5.6
Alvin and the Chipmunks: The Squeakquel|4.5
We Were Soldiers|7.1
Olympus Has Fallen|6.5
Star Trek: Insurrection|6.4
Battle Los Angeles|5.8
Big Fish|8.0
Wolf|6.2
War Horse|7.2
The Monuments Men|6.1
The Abyss|7.6
Wall Street: Money Never Sleeps|6.3
Dracula Untold|6.3
The Siege|6.3
Stardust|7.7
Seven Years in Tibet|7.0
The Dilemma|5.3
Bad Company|5.6
Doom|5.2
I Spy|5.4
Underworld: Awakening|6.4
Rock of Ages|5.9
Hart's War|6.3
Killer Elite|6.5
Rollerball|3.0
Ballistic: Ecks vs. Sever|3.6
Hard Rain|5.8
Osmosis Jones|6.2
Legends of Oz: Dorothy's Return|5.6
Blackhat|5.4
Sky Captain and the World of Tomorrow|6.1
Basic Instinct 2|4.2
Escape Plan|6.7
The Legend of Hercules|4.2
The Sum of All Fears|6.4
The Twilight Saga: Eclipse|4.9
The Score|6.8
Despicable Me|7.7
Money Train|5.6
Ted 2|6.4
Agora|7.2
Mystery Men|6.0
Hall Pass|5.9
The Insider|7.9
The Finest Hours|6.8
Body of Lies|7.1
Dinner for Schmucks|5.9
Abraham Lincoln: Vampire Hunter|5.9
Entrapment|6.2
Last Man Standing|7.4
The X Files|7.0
The Last Legion|5.4
Saving Private Ryan|8.6
Need for Speed|6.5
What Women Want|6.4
Ice Age|7.6
Dreamcatcher|5.5
Lincoln|7.4
The Matrix|8.7
Apollo 13|7.6
Total Recall|7.5
The Santa Clause 2|5.5
Les Misérables|7.6
You've Got Mail|6.5
Step Brothers|6.9
The Mask of Zorro|6.7
Due Date|6.6
Unbroken|7.2
Space Cowboys|6.4
Cliffhanger|6.4
Broken Arrow|6.0
The Kid|6.1
World Trade Center|6.0
Mona Lisa Smile|6.4
The Dictator|6.4
Eyes Wide Shut|7.3
Annie|5.2
Focus|6.6
This Means War|6.3
Blade: Trinity|5.9
Red Dawn|6.4
Primary Colors|6.7
Resident Evil: Retribution|5.4
Death Race|6.4
The Long Kiss Goodnight|6.7
Proof of Life|6.2
Zathura: A Space Adventure|6.1
Fight Club|8.8
We Are Marshall|7.1
The Missing|8.1
Hudson Hawk|5.7
Lucky Numbers|5.0
I, Frankenstein|5.1
Oliver Twist|6.9
Elektra|4.8
Sin City: A Dame to Kill For|6.5
Random Hearts|5.1
Everest|7.1
Perfume: The Story of a Murderer|7.5
Austin Powers in Goldmember|6.2
Astro Boy|6.3
Jurassic Park|8.1
Wyatt Earp|6.6
Clear and Present Danger|6.9
Dragon Blade|6.1
Littleman|4.3
U-571|6.6
The American President|6.8
The Love Guru|3.8
3000 Miles to Graceland|5.9
The Hateful Eight|7.9
Blades of Glory|6.3
Hop|5.5
300|7.7
Meet the Fockers|6.3
Marley & Me|7.1
The Green Mile|8.5
Wild Hogs|5.9
Chicken Little|5.8
Gone Girl|8.1
The Bourne Identity|7.9
GoldenEye|7.2
The General's Daughter|6.3
The Truman Show|8.1
The Prince of Egypt|7.0
Daddy Day Care|5.5
2 Guns|6.7
Cats & Dogs|5.2
The Italian Job|7.0
Two Weeks Notice|6.1
Antz|6.6
Couples Retreat|5.5
Days of Thunder|5.9
Cheaper by the Dozen 2|5.4
The Scorch Trials|6.4
Eat Pray Love|5.7
The Family Man|6.7
RED|7.1
Any Given Sunday|6.8
The Horse Whisperer|6.5
Collateral|7.6
The Scorpion King|5.5
Ladder 49|6.5
Jack Reacher|7.0
Deep Blue Sea|5.8
This Is It|7.3
Contagion|6.6
Kangaroo Jack|4.4
Coraline|7.7
The Happening|5.0
Man on Fire|7.7
The Shaggy Dog|4.4
Starsky & Hutch|6.1
Jingle All the Way|5.4
Hellboy|6.8
A Civil Action|6.5
ParaNorman|7.0
The Jackal|6.3
Paycheck|6.3
Up Close & Personal|6.1
The Tale of Despereaux|6.1
Rules of Engagement|7.3
The Tuxedo|5.3
Under Siege 2: Dark Territory|5.4
Jack Ryan: Shadow Recruit|6.2
Joy|6.6
London Has Fallen|5.9
Alien: Resurrection|6.3
Shooter|7.2
The Boxtrolls|6.8
Practical Magic|6.1
The Lego Movie|7.8
Miss Congeniality 2: Armed and Fabulous|5.0
Reign of Fire|6.2
Gangster Squad|6.7
Year One|4.9
Invictus|7.4
State of Play|7.1
Duplicity|6.2
My Favorite Martian|4.9
The Sentinel|6.1
Planet 51|6.1
Star Trek: Nemesis|6.4
Intolerable Cruelty|6.3
Trouble with the Curve|6.8
Edge of Darkness|6.6
The Relic|5.7
Analyze That|5.9
Righteous Kill|6.0
Mercury Rising|6.1
The Soloist|6.7
The Legend of Bagger Vance|6.7
Almost Famous|7.9
Garfield 2|5.0
xXx: State of the Union|4.3
Priest|5.7
Sinbad: Legend of the Seven Seas|6.7
Event Horizon|6.7
The Avengers|8.1
Dragonfly|6.1
The Black Dahlia|5.6
Flyboys|6.6
The Last Castle|6.9
Supernova|4.8
Winter's Tale|6.2
The Mortal Instruments: City of Bones|6.0
Meet Dave|4.9
Dark Water|5.6
Edtv|6.1
Inkheart|6.1
The Spirit|4.8
Mortdecai|5.5
In the Name of the King: A Dungeon Siege Tale|3.8
Beyond Borders|6.5
Xi you ji zhi: Sun Wukong san da Baigu Jing|6.0
The Great Raid|6.7
Deadpool|8.1
Holy Man|4.9
American Sniper|7.3
Goosebumps|6.4
Sabrina, the Teenage Witch|6.6
Just Like Heaven|6.7
The Flintstones in Viva Rock Vegas|3.6
Rambo III|5.7
Leatherheads|6.0
The Ridiculous 6|4.9
Did You Hear About the Morgans?|4.7
The Internship|6.3
Resident Evil: Afterlife|5.9
Red Tails|5.9
Sex and the City|7.0
The Devil's Advocate|7.5
That's My Boy|5.6
DragonHeart|6.4
After the Sunset|6.3
Ghost Rider: Spirit of Vengeance|4.3
Captain Corelli's Mandolin|5.9
Anger Management|6.7
The Pacifier|5.5
Walking Tall|6.2
Forrest Gump|8.8
Alvin and the Chipmunks|5.2
Meet the Parents|7.0
Pocahontas|6.6
Superman|7.3
The Nutty Professor|5.6
Hitch|6.6
George of the Jungle|5.4
American Wedding|6.3
Captain Phillips|7.9
Date Night|6.3
Casper|6.0
The Equalizer|7.2
Maid in Manhattan|5.1
Crimson Tide|7.3
The Pursuit of Happyness|8.0
Flightplan|6.2
Disclosure|6.0
City of Angels|6.7
Kill Bill: Vol. 1|8.1
Bowfinger|6.4
Stargate SG-1|8.4
Kill Bill: Vol. 2|8.0
Tango & Cash|6.3
Death Becomes Her|6.4
Shanghai Noon|6.6
Executive Decision|6.4
Mr. Popper's Penguins|6.0
The Forbidden Kingdom|6.6
Free Birds|5.9
Alien 3|6.4
Evita|6.3
Ronin|7.3
The Ghost and the Darkness|6.8
Paddington|7.2
The Watch|5.7
The Hunted|6.0
Instinct|6.5
Stuck on You|5.8
Semi-Pro|5.8
The Pirates! Band of Misfits|6.7
Changeling|7.8
Chain Reaction|5.6
The Fan|5.8
The Phantom of the Opera|7.4
Elizabeth: The Golden Age|6.9
Æon Flux|5.5
Gods and Generals|6.3
Turbulence|4.7
Imagine That|5.6
Muppets Most Wanted|6.4
Thunderbirds|4.2
Burlesque|6.4
A Very Long Engagement|7.7
Lolita|7.7
Eye See You|5.3
Blade II|6.7
Seven Pounds|7.7
Bullet to the Head|5.7
The Godfather: Part III|7.6
Elizabethtown|6.4
You, Me and Dupree|5.6
Superman II|6.8
Gigli|2.4
All the King's Men|6.2
Shaft|5.9
Anastasia|7.1
Moulin Rouge!|7.6
Domestic Disturbance|5.5
Black Mass|7.0
Flags of Our Fathers|7.1
Law Abiding Citizen|7.4
Grindhouse|7.6
Beloved|5.9
Lucky You|5.9
Catch Me If You Can|8.0
Zero Dark Thirty|7.4
The Break-Up|5.8
Mamma Mia!|6.3
Valentine's Day|5.7
The Dukes of Hazzard|5.1
The Thin Red Line|7.6
The Change-Up|6.4
Man on the Moon|7.4
Casino|8.2
From Paris with Love|6.5
Bulletproof Monk|5.5
Me, Myself & Irene|6.5
Barnyard|5.6
Deck the Halls|4.9
The Twilight Saga: New Moon|4.6
Shrek|7.9
The Adjustment Bureau|7.1
Robin Hood: Prince of Thieves|6.9
Jerry Maguire|7.3
Ted|7.0
As Good as It Gets|7.7
Patch Adams|6.7
Anchorman 2: The Legend Continues|6.3
Mr. Deeds|5.8
Super 8|7.1
Erin Brockovich|7.3
How to Lose a Guy in 10 Days|6.4
22 Jump Street|7.1
Interview with the Vampire: The Vampire Chronicles|7.6
Yes Man|6.8
Central Intelligence|6.6
Stepmom|6.7
Daddy's Home|6.1
Into the Woods|6.0
Inside Man|7.6
Payback|7.1
Congo|5.0
We Bought a Zoo|7.1
Knowing|6.2
Failure to Launch|5.6
The Ring Two|5.4
Crazy, Stupid, Love.|7.4
Garfield|5.0
Christmas with the Kranks|5.2
Moneyball|7.6
Outbreak|6.6
Non-Stop|7.0
Race to Witch Mountain|5.7
V for Vendetta|8.2
Shanghai Knights|6.2
Unforgotten|7.9
Curious George|6.6
Herbie Fully Loaded|4.7
Don't Say a Word|6.3
Hansel & Gretel: Witch Hunters|6.1
Unfaithful|6.7
I Am Number Four|6.1
Syriana|7.0
13 Hours|7.4
The Book of Life|7.3
Firewall|5.8
Absolute Power|6.7
G.I. Jane|5.8
The Game|7.8
Silent Hill|6.6
The Replacements|6.5
American Reunion|6.7
The Negotiator|7.3
Into the Storm|5.8
Beverly Hills Cop III|5.5
Gremlins 2: The New Batch|6.3
The Judge|7.4
The Peacemaker|5.9
Resident Evil: Apocalypse|6.2
Bridget Jones: The Edge of Reason|5.9
Out of Time|6.5
On Deadly Ground|4.4
The Adventures of Sharkboy and Lavagirl 3-D|3.5
The Beach|6.6
Raising Helen|6.0
Ninja Assassin|6.4
For Love of the Game|6.5
A Touch of Frost|7.8
Striptease|4.3
Marmaduke|4.2
Hereafter|6.5
Murder by Numbers|6.1
Assassins|6.3
Hannibal Rising|6.2
The Story of Us|5.9
The Host|5.9
Basic|6.5
Blood Work|6.4
The International|6.5
Escape from L.A.|5.7
Twisted|7.5
The Iron Giant|8.0
The Life Aquatic with Steve Zissou|7.3
Free State of Jones|6.7
The Life of David Gale|7.5
Man of the House|5.4
Run All Night|6.6
Eastern Promises|7.7
Into the Blue|5.8
The Messenger: The Story of Joan of Arc|6.4
Your Highness|5.6
Dream House|6.0
Mad City|6.2
Baby's Day Out|5.9
The Scarlet Letter|5.1
Fair Game|6.8
Defiance|7.0
Domino|6.0
Jade|5.1
Gamer|5.8
Beautiful Creatures|6.2
Death to Smoochy|6.4
Zoolander 2|4.8
The Big Bounce|4.9
What Planet Are You From?|5.6
Drive Angry|5.5
Street Fighter: The Legend of Chun-Li|3.7
The One|5.9
Outlander|8.5
The Adventures of Ford Fairlane|6.3
Pirate Radio|7.4
Traffic|7.6
Indiana Jones and the Last Crusade|8.3
Anna Karenina|6.6
Chappie|6.9
The Bone Collector|6.7
Panic Room|6.8
The Tooth Fairy|4.6
Three Kings|7.1
Child 44|6.4
Rat Race|6.4
K-PAX|7.4
Kate & Leopold|6.4
Bedazzled|6.0
The Cotton Club|6.5
3:10 to Yuma|7.8
Taken 3|6.0
Out of Sight|7.0
The Cable Guy|6.0
Earth|7.8
Dick Tracy|6.1
The Thomas Crown Affair|6.8
Riding in Cars with Boys|6.4
First Blood|7.7
Solaris|8.1
Happily N'Ever After|4.5
Mary Reilly|5.8
My Best Friend's Wedding|6.3
America's Sweethearts|5.7
Insomnia|7.2
Star Trek: First Contact|7.6
Jonah Hex|4.7
Courage Under Fire|6.6
Liar Liar|6.8
The Infiltrator|7.3
Inchon|2.7
The Flintstones|4.8
Taken 2|6.3
Scary Movie 3|5.5
Miss Congeniality|6.2
Journey to the Center of the Earth|5.8
The Princess Diaries 2: Royal Engagement|5.7
The Pelican Brief|6.5
The Client|6.7
The Bucket List|7.4
Patriot Games|6.9
Monster-in-Law|5.5
Prisoners|8.1
Training Day|7.7
Galaxy Quest|7.3
Scary Movie 2|5.2
The Muppets|7.1
Blade|7.1
Coach Carter|7.2
Changing Lanes|6.5
Anaconda|4.6
Coyote Ugly|5.6
Love Actually|7.7
A Bug's Life|7.2
From Hell|6.8
The Specialist|5.4
Tin Cup|6.3
Yours, Mine and Ours|7.2
Kicking & Screaming|5.6
The Hitchhiker's Guide to the Galaxy|6.8
Fat Albert|4.3
Resident Evil: Extinction|6.3
Blended|6.5
Last Holiday|6.4
The River Wild|6.3
The Indian in the Cupboard|5.9
Savages|6.5
Cellular|6.5
Johnny English|6.1
The Ant Bully|5.9
Dune|6.6
Across the Universe|7.4
Revolutionary Road|7.3
16 Blocks|6.6
Babylon A.D.|5.6
The Glimmer Man|5.3
Multiplicity|6.0
Aliens in the Attic|5.4
The Pledge|6.8
The Producers|6.4
Dredd|7.1
The Phantom|4.9
All the Pretty Horses|5.8
Nixon|7.1
The Ghost Writer|7.2
Deep Rising|6.0
Miracle at St. Anna|6.0
Curse of the Golden Flower|7.0
Bangkok Dangerous|5.4
Big Trouble|6.5
Love in the Time of Cholera|6.4
The Returned|8.3
Shadow Conspiracy|4.9
Johnny English Reborn|6.3
Foodfight!|1.7
Argo|7.7
The Fugitive|7.8
The Bounty Hunter|5.5
Sleepers|7.5
Rambo: First Blood Part II|6.4
The Juror|5.6
Pinocchio|7.5
Heaven's Gate|6.8
Underworld: Evolution|6.8
Victor Frankenstein|6.0
Finding Forrester|7.3
28 Days|6.0
Unleashed|7.0
The Sweetest Thing|5.1
The Firm|6.8
Charlie St. Cloud|6.5
The Mechanic|6.6
21 Jump Street|7.2
Notting Hill|7.0
Chicken Run|7.0
Along Came Polly|5.9
Boomerang|5.4
The Heat|6.6
Cleopatra|7.0
Here Comes the Boom|6.5
High Crimes|6.3
The Mirror Has Two Faces|6.5
The Mothman Prophecies|6.5
Brüno|5.8
Licence to Kill|6.6
Red Riding Hood|5.4
15 Minutes|6.1
Super Mario Bros.|4.0
Lord of War|7.6
Hero|7.9
One for the Money|5.3
The Interview|6.6
The Warrior's Way|6.3
McHale's Navy|7.5
Micmacs|7.2
8 Mile|7.0
Animal Kingdom: Let's go Ape|4.9
A Knight's Tale|6.9
The Medallion|5.2
The Sixth Sense|8.1
Man on a Ledge|6.6
The Big Year|6.2
The Karate Kid|7.2
American Hustle|7.3
The Proposal|6.7
Double Jeopardy|6.4
Back to the Future Part II|7.8
Lucy|6.4
Fifty Shades of Grey|4.1
Spy Kids 3-D: Game Over|4.1
A Time to Kill|7.4
Cheaper by the Dozen|5.8
Lone Survivor|7.6
A League of Their Own|7.2
The Conjuring 2|7.8
The Social Network|7.7
He's Just Not That Into You|6.4
Scary Movie 4|5.1
Scream 3|5.5
Back to the Future Part III|7.4
Get Hard|6.0
Bram Stoker's Dracula|7.5
Julie & Julia|7.0
42|7.5
The Talented Mr. Ripley|7.3
Dumb and Dumber To|5.7
Eight Below|7.3
The Intern|7.2
Ride Along 2|5.9
The Last of the Mohicans|7.8
Ray|7.7
Sin City|8.1
Vantage Point|6.6
I Love You, Man|7.1
Shallow Hal|5.9
JFK|8.0
Big Momma's House 2|4.6
The Mexican|6.1
Unbroken|7.2
17 Again|6.4
The Other Woman|6.0
The Final Destination|5.2
Bridge of Spies|7.6
Behind Enemy Lines|6.4
Get Him to the Greek|6.4
Shall We Dance|6.1
Small Soldiers|6.1
Spawn|5.2
The Count of Monte Cristo|7.7
The Lincoln Lawyer|7.3
Unknown|6.9
The Prestige|8.5
Horrible Bosses 2|6.3
Escape from Planet Earth|5.9
Apocalypto|7.8
The Living Daylights|6.7
Predators|6.4
Legal Eagles|5.9
Secret Window|6.6
The Lake House|6.8
The Skeleton Key|6.5
The Odd Life of Timothy Green|6.6
Made of Honor|5.8
Jersey Boys|6.9
The Rainmaker|7.1
Gothika|5.8
Amistad|7.2
Medicine Man|6.0
Aliens vs. Predator: Requiem|4.7
Ri¢hie Ri¢h|5.2
Autumn in New York|5.5
Music and Lyrics|6.5
Paul|7.0
The Guilt Trip|5.8
Scream 4|6.2
8MM|6.5
The Doors|7.2
Sex Tape|5.1
Hanging Up|4.7
Final Destination 5|5.9
Mickey Blue Eyes|5.8
Pay It Forward|7.2
Fever Pitch|6.2
Arthur|7.4
Drillbit Taylor|5.7
A Million Ways to Die in the West|6.1
The Shadow|6.0
Extremely Loud & Incredibly Close|6.9
Morning Glory|6.5
Get Rich or Die Tryin'|5.0
The Art of War|5.7
Rent|7.0
Bless the Child|5.1
The Out-of-Towners|5.3
The Island of Dr. Moreau|4.4
The Musketeer|4.7
The Other Boleyn Girl|6.7
Sweet November|6.7
The Reaping|5.7
Mean Streets|7.4
Renaissance Man|6.1
Colombiana|6.4
The Magic Sword: Quest for Camelot|6.2
City by the Sea|6.2
At First Sight|5.9
Torque|4.0
City Hall|6.2
Showgirls|4.6
Marie Antoinette|6.4
Kiss of Death|5.9
Get Carter|5.1
The Impossible|7.6
Ishtar|4.2
Fantastic Mr. Fox|7.8
Life or Something Like It|5.8
Memoirs of an Invisible Man|5.9
Amélie|8.4
New York Minute|4.8
Alfie|6.2
Big Miracle|6.5
The Deep End of the Ocean|6.3
Feardotcom|3.3
Cirque du Freak: The Vampire's Assistant|5.9
Victor Frankenstein|6.0
Duplex|5.8
Soul Men|6.5
Raise the Titanic|4.7
Universal Soldier: The Return|4.1
Pandorum|6.8
Impostor|6.2
Extreme Ops|4.5
Just Visiting|5.8
Sunshine|7.3
A Thousand Words|5.9
Delgo|4.4
The Gunman|5.8
Alex Rider: Operation Stormbreaker|5.1
Disturbia|6.9
Hackers|6.2
The Hunting Party|6.9
The Hudsucker Proxy|7.3
The Warlords|7.1
Nomad: The Warrior|6.0
Snowpiercer|7.0
A Monster in Paris|6.8
The Last Shot|5.7
The Crow|7.6
Baahubali: The Beginning|8.4
The Time Traveler's Wife|7.1
Because I Said So|5.6
The Fast and the Furious|6.7
Frankenweenie|7.0
Serenity|8.0
Against the Ropes|5.3
Superman III|4.9
Grudge Match|6.4
Red Cliff|7.4
Sweet Home Alabama|6.1
The Ugly Truth|6.5
Sgt. Bilko|5.7
Spy Kids 2: Island of Lost Dreams|5.1
Star Trek: Generations|6.6
The Grandmaster|6.5
Water for Elephants|6.9
3rd Rock from the Sun|7.8
Dragon Nest: Warriors' Dawn|6.4
The Hurricane|7.6
Enough|5.6
Heartbreakers|6.2
Paul Blart: Mall Cop 2|4.4
Angel Eyes|5.6
Joe Somebody|5.5
The Ninth Gate|6.7
Extreme Measures|6.1
Rock Star|6.2
Precious|7.3
White Squall|6.6
The Thing|8.2
Riddick|6.4
Switchback|6.4
Texas Rangers|5.2
City of Ember|6.5
The Master|7.1
Virgin Territory|4.8
The Express|7.3
The 5th Wave|5.2
Creed|7.7
The Town|7.6
What to Expect When You're Expecting|5.7
Burn After Reading|7.0
Nim's Island|6.0
Rush|8.1
Magnolia|8.0
Cop Out|5.6
How to Be Single|6.1
Dolphin Tale|6.9
Twilight|5.2
John Q|7.0
Blue Streak|6.3
We're the Millers|7.0
Obitaemyy ostrov|5.3
Breakdown|6.9
Never Say Never Again|6.2
Hot Tub Time Machine|6.4
Dolphin Tale 2|6.4
Reindeer Games|5.7
A Man Apart|6.1
Aloha|5.4
Ghosts of Mississippi|6.7
Snow Falling on Cedars|6.8
The Rite|6.0
Gattaca|7.8
Isn't She Great|5.3
Space Chimps|4.5
Head of State|5.4
The Hangover|7.8
Ip Man 3|7.2
Austin Powers: The Spy Who Shagged Me|6.6
Batman|7.6
There Be Dragons|5.9
Lethal Weapon 3|6.7
The Blind Side|7.7
Rush Hour|5.8
Spy Kids|5.4
Horrible Bosses|6.9
True Grit|7.7
The Devil Wears Prada|6.8
Star Trek: The Motion Picture|6.4
Identity Thief|5.7
Cape Fear|7.3
21|6.8
Trainwreck|6.3
Guess Who|5.9
The English Patient|7.4
L.A. Confidential|8.3
Sky High|6.2
In & Out|6.3
Species|5.8
A Nightmare on Elm Street|7.5
The Cell|6.3
The Man in the Iron Mask|6.4
Secretariat|7.2
TMNT|6.3
Radio|6.9
Friends with Benefits|6.6
Neighbors 2: Sorority Rising|6.0
Saving Mr. Banks|7.5
Malcolm X|7.7
This Is 40|6.2
Old Dogs|5.4
Underworld: Rise of the Lycans|6.6
License to Wed|5.3
The Benchwarmers|5.6
Must Love Dogs|5.9
Donnie Brasco|7.8
Resident Evil|6.7
Poltergeist|7.4
The Ladykillers|6.2
Max Payne|5.4
In Time|6.7
The Back-up Plan|5.3
Something Borrowed|5.9
Hit the Floor|7.0
Black Knight|4.8
The Bad News Bears|7.3
Street Fighter|3.8
The Pianist|8.5
From Hell|6.8
The Nativity Story|6.8
House of Wax|5.3
Closer|7.3
J. Edgar|6.6
Mirrors|6.2
Queen of the Damned|5.2
Predator 2|6.2
Untraceable|6.2
Blast from the Past|6.6
Flash Gordon|6.4
